Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,Message
14:11:52:232,2315.818,12,RTdata,-5.570 -0.045 -3.904,1.475 208.541 2.487,-0.240 -0.069 -0.968,1.0,1.0,fakeWallNorth,1.462 1.399 -3.082,0.269 -0.026 0.963,0.018 -0.069 0.997,1.527 1.155 0.523,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:266,2315.851,12,RTdata,-5.570 -0.045 -3.904,1.497 208.505 2.488,-0.242 -0.069 -0.968,1.0,1.0,fakeWallNorth,1.461 1.399 -3.082,0.269 -0.026 0.963,0.019 -0.069 0.997,1.532 1.153 0.521,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:299,2315.884,12,RTdata,-5.570 -0.045 -3.905,1.486 208.476 2.456,-0.239 -0.072 -0.968,1.0,1.0,fakeWallNorth,1.461 1.399 -3.082,0.268 -0.026 0.963,0.017 -0.072 0.997,1.524 1.143 0.523,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:332,2315.918,12,RTdata,-5.570 -0.045 -3.905,1.462 208.424 2.437,-0.239 -0.066 -0.969,1.0,1.0,fakeWallNorth,1.461 1.399 -3.081,0.267 -0.026 0.963,0.017 -0.066 0.998,1.523 1.162 0.523,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:366,2315.952,12,RTdata,-5.569 -0.045 -3.905,1.427 208.352 2.454,-0.239 -0.076 -0.968,1.0,1.0,fakeWallNorth,1.460 1.399 -3.081,0.266 -0.025 0.964,0.017 -0.076 0.997,1.524 1.126 0.521,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:400,2315.985,12,RTdata,-5.569 -0.045 -3.906,1.393 208.287 2.498,-0.238 -0.077 -0.968,1.0,1.0,fakeWallNorth,1.460 1.399 -3.081,0.265 -0.024 0.964,0.015 -0.077 0.997,1.517 1.125 0.522,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:433,2316.019,12,RTdata,-5.568 -0.045 -3.906,1.369 208.234 2.550,-0.239 -0.074 -0.968,1.0,1.0,fakeWallNorth,1.460 1.399 -3.081,0.264 -0.024 0.964,0.016 -0.074 0.997,1.520 1.134 0.521,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:467,2316.052,12,RTdata,-5.568 -0.045 -3.905,1.333 208.181 2.585,-0.234 -0.075 -0.969,1.0,1.0,fakeWallNorth,1.459 1.399 -3.081,0.263 -0.023 0.964,0.011 -0.075 0.997,1.503 1.130 0.524,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:500,2316.086,12,RTdata,-5.567 -0.045 -3.905,1.276 208.126 2.618,-0.234 -0.074 -0.969,1.0,1.0,fakeWallNorth,1.459 1.399 -3.082,0.262 -0.022 0.965,0.012 -0.074 0.997,1.503 1.135 0.523,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:533,2316.119,12,RTdata,-5.567 -0.045 -3.905,1.213 208.100 2.644,-0.234 -0.075 -0.969,1.0,1.0,fakeWallNorth,1.458 1.399 -3.082,0.262 -0.021 0.965,0.011 -0.075 0.997,1.500 1.132 0.523,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:567,2316.152,12,RTdata,-5.567 -0.045 -3.905,1.177 208.089 2.682,-0.234 -0.075 -0.969,1.0,1.0,fakeWallNorth,1.458 1.399 -3.082,0.262 -0.021 0.965,0.012 -0.075 0.997,1.501 1.131 0.522,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:600,2316.185,12,RTdata,-5.566 -0.045 -3.905,1.159 208.095 2.706,-0.233 -0.075 -0.970,1.0,1.0,fakeWallNorth,1.458 1.399 -3.083,0.262 -0.020 0.965,0.010 -0.075 0.997,1.494 1.131 0.524,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:633,2316.219,12,RTdata,-5.566 -0.045 -3.904,1.130 208.101 2.712,-0.233 -0.077 -0.969,1.0,1.0,fakeWallNorth,1.457 1.399 -3.083,0.262 -0.020 0.965,0.010 -0.077 0.997,1.494 1.124 0.523,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:667,2316.252,12,RTdata,-5.565 -0.045 -3.904,1.095 208.118 2.705,-0.230 -0.099 -0.968,1.0,1.0,fakeWallNorth,1.457 1.399 -3.083,0.262 -0.019 0.965,0.007 -0.099 0.995,1.484 1.044 0.525,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:700,2316.286,12,RTdata,-5.565 -0.044 -3.904,1.061 208.138 2.705,-0.235 -0.082 -0.969,1.0,1.0,fakeWallNorth,1.457 1.399 -3.084,0.262 -0.019 0.965,0.012 -0.082 0.997,1.500 1.105 0.521,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:734,2316.319,12,RTdata,-5.565 -0.044 -3.904,1.027 208.160 2.710,-0.237 -0.087 -0.968,1.0,1.0,fakeWallNorth,1.456 1.400 -3.084,0.263 -0.018 0.965,0.015 -0.087 0.996,1.508 1.088 0.519,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:768,2316.353,12,RTdata,-5.564 -0.044 -3.903,1.014 208.197 2.706,-0.231 -0.104 -0.967,1.0,1.0,fakeWallNorth,1.456 1.400 -3.084,0.263 -0.018 0.965,0.009 -0.104 0.995,1.487 1.026 0.524,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:800,2316.386,12,RTdata,-5.564 -0.044 -3.903,1.018 208.240 2.707,-0.232 -0.107 -0.967,1.0,1.0,fakeWallNorth,1.456 1.400 -3.085,0.264 -0.018 0.964,0.010 -0.107 0.994,1.489 1.016 0.523,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:833,2316.419,12,RTdata,-5.564 -0.044 -3.903,1.006 208.281 2.712,-0.230 -0.101 -0.968,1.0,1.0,fakeWallNorth,1.456 1.400 -3.085,0.265 -0.018 0.964,0.008 -0.101 0.995,1.484 1.034 0.525,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:867,2316.452,12,RTdata,-5.564 -0.044 -3.902,0.969 208.308 2.734,-0.240 -0.082 -0.967,1.0,1.0,fakeWallNorth,1.456 1.400 -3.085,0.265 -0.017 0.964,0.017 -0.082 0.996,1.517 1.107 0.518,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:901,2316.486,12,RTdata,-5.563 -0.044 -3.902,0.942 208.356 2.716,-0.238 -0.085 -0.967,1.0,1.0,fakeWallNorth,1.456 1.400 -3.086,0.266 -0.016 0.964,0.016 -0.085 0.996,1.512 1.095 0.519,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:934,2316.52,12,RTdata,-5.563 -0.045 -3.902,0.935 208.430 2.705,-0.229 -0.104 -0.968,1.0,1.0,fakeWallNorth,1.456 1.399 -3.086,0.267 -0.016 0.963,0.007 -0.104 0.995,1.477 1.025 0.528,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:52:967,2316.553,12,RTdata,-5.563 -0.045 -3.901,0.943 208.502 2.699,-0.235 -0.111 -0.966,1.0,1.0,fakeWallNorth,1.455 1.399 -3.087,0.269 -0.016 0.963,0.013 -0.111 0.994,1.501 1.002 0.522,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:001,2316.586,12,RTdata,-5.563 -0.045 -3.901,0.947 208.552 2.705,-0.234 -0.105 -0.967,1.0,1.0,fakeWallNorth,1.455 1.399 -3.087,0.269 -0.017 0.963,0.012 -0.105 0.994,1.497 1.022 0.524,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:033,2316.619,12,RTdata,-5.563 -0.045 -3.900,0.937 208.558 2.703,-0.234 -0.103 -0.967,1.0,1.0,fakeWallNorth,1.455 1.399 -3.087,0.269 -0.016 0.963,0.012 -0.103 0.995,1.498 1.028 0.524,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:066,2316.652,12,RTdata,-5.563 -0.045 -3.900,0.913 208.544 2.680,-0.232 -0.104 -0.967,1.0,1.0,fakeWallNorth,1.455 1.399 -3.088,0.269 -0.016 0.963,0.010 -0.104 0.995,1.492 1.023 0.525,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:101,2316.686,12,RTdata,-5.563 -0.045 -3.899,0.889 208.530 2.651,-0.237 -0.089 -0.967,1.0,1.0,fakeWallNorth,1.455 1.399 -3.088,0.269 -0.016 0.963,0.014 -0.089 0.996,1.508 1.079 0.521,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:134,2316.72,12,RTdata,-5.562 -0.045 -3.899,0.862 208.545 2.615,-0.230 -0.108 -0.967,1.0,1.0,fakeWallNorth,1.455 1.399 -3.089,0.269 -0.015 0.963,0.008 -0.108 0.994,1.484 1.010 0.526,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:168,2316.753,12,RTdata,-5.562 -0.045 -3.899,0.830 208.568 2.595,-0.259 -0.064 -0.964,1.0,1.0,fakeWallNorth,1.455 1.399 -3.089,0.270 -0.014 0.963,0.037 -0.064 0.997,1.588 1.172 0.500,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:201,2316.786,12,RTdata,-5.562 -0.045 -3.898,0.804 208.583 2.570,-0.259 -0.064 -0.964,1.0,1.0,fakeWallNorth,1.455 1.399 -3.090,0.270 -0.014 0.963,0.037 -0.064 0.997,1.589 1.171 0.499,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:235,2316.82,12,RTdata,-5.562 -0.045 -3.898,0.814 208.613 2.534,-0.262 -0.068 -0.963,1.0,1.0,fakeWallNorth,1.456 1.399 -3.090,0.270 -0.014 0.963,0.040 -0.068 0.997,1.598 1.159 0.497,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:267,2316.853,12,RTdata,-5.563 -0.044 -3.897,0.751 208.862 2.465,-0.263 -0.061 -0.963,1.0,1.0,fakeWallNorth,1.456 1.400 -3.090,0.275 -0.013 0.961,0.041 -0.061 0.997,1.591 1.182 0.500,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:302,2316.887,12,RTdata,-5.563 -0.044 -3.897,0.641 209.624 2.541,-0.271 -0.061 -0.961,1.0,1.0,fakeWallNorth,1.457 1.400 -3.091,0.287 -0.011 0.958,0.050 -0.061 0.997,1.607 1.180 0.503,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:334,2316.92,12,RTdata,-5.564 -0.044 -3.895,0.586 210.517 2.858,-0.274 -0.062 -0.960,1.0,1.0,fakeWallNorth,1.458 1.400 -3.092,0.302 -0.010 0.953,0.053 -0.062 0.997,1.616 1.181 0.514,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:368,2316.953,12,RTdata,-5.565 -0.044 -3.894,0.557 211.323 3.173,-0.274 -0.065 -0.959,1.0,1.0,fakeWallNorth,1.459 1.400 -3.093,0.316 -0.010 0.949,0.053 -0.065 0.997,1.623 1.170 0.526,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:401,2316.986,12,RTdata,-5.565 -0.044 -3.894,0.476 211.846 3.318,-0.270 -0.078 -0.960,1.0,1.0,fakeWallNorth,1.459 1.400 -3.094,0.324 -0.008 0.946,0.049 -0.078 0.996,1.622 1.118 0.538,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:435,2317.02,12,RTdata,-5.565 -0.043 -3.893,0.377 212.007 3.337,-0.267 -0.081 -0.960,1.0,1.0,fakeWallNorth,1.460 1.401 -3.094,0.327 -0.007 0.945,0.045 -0.081 0.996,1.621 1.104 0.545,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:468,2317.054,12,RTdata,-5.565 -0.043 -3.893,0.342 211.890 3.272,-0.265 -0.083 -0.961,1.0,1.0,fakeWallNorth,1.459 1.401 -3.094,0.325 -0.006 0.946,0.044 -0.083 0.996,1.625 1.099 0.544,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:502,2317.087,12,RTdata,-5.565 -0.043 -3.893,0.334 211.684 3.142,-0.276 -0.077 -0.958,1.0,1.0,fakeWallNorth,1.459 1.401 -3.094,0.322 -0.006 0.947,0.054 -0.077 0.996,1.665 1.123 0.527,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:535,2317.121,12,RTdata,-5.565 -0.043 -3.893,0.374 211.455 3.002,-0.304 -0.071 -0.950,1.0,0.0,fakeWallNorth,1.459 1.401 -3.094,0.318 -0.007 0.948,0.083 -0.071 0.994,1.665 1.123 0.527,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:568,2317.153,12,RTdata,-5.565 -0.043 -3.893,0.457 211.308 2.905,-0.304 -0.071 -0.950,0.0,0.0,fakeWallNorth,1.459 1.401 -3.094,0.315 -0.008 0.949,0.083 -0.071 0.994,1.665 1.123 0.527,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:602,2317.187,12,RTdata,-5.565 -0.044 -3.893,0.508 211.289 2.831,-0.304 -0.071 -0.950,0.0,0.0,fakeWallNorth,1.459 1.400 -3.094,0.315 -0.009 0.949,0.083 -0.071 0.994,1.665 1.123 0.527,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:635,2317.22,12,RTdata,-5.566 -0.044 -3.893,0.557 211.397 2.820,-0.304 -0.071 -0.950,0.0,0.0,fakeWallNorth,1.460 1.400 -3.094,0.317 -0.010 0.948,0.083 -0.071 0.994,1.665 1.123 0.527,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:668,2317.254,12,RTdata,-5.566 -0.044 -3.893,0.645 211.575 2.829,-0.304 -0.071 -0.950,0.0,0.0,fakeWallNorth,1.460 1.400 -3.094,0.320 -0.011 0.947,0.083 -0.071 0.994,1.665 1.123 0.527,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:701,2317.287,12,RTdata,-5.566 -0.044 -3.893,0.709 211.728 2.834,-0.304 -0.071 -0.950,0.0,0.0,fakeWallNorth,1.461 1.400 -3.094,0.322 -0.012 0.947,0.083 -0.071 0.994,1.665 1.123 0.527,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:736,2317.322,12,RTdata,-5.567 -0.044 -3.893,0.725 211.806 2.826,-0.562 0.044 -0.826,1.0,1.0,fakeWallNorth,1.461 1.400 -3.094,0.324 -0.013 0.946,0.363 0.044 0.931,3.977 1.713 3.367,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:769,2317.354,12,RTdata,-5.567 -0.044 -3.893,0.775 211.817 2.827,-0.566 0.039 -0.824,1.0,1.0,fakeWallNorth,1.461 1.400 -3.094,0.324 -0.014 0.946,0.367 0.039 0.929,3.313 1.604 1.594,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:803,2317.388,12,RTdata,-5.567 -0.044 -3.893,0.838 211.786 2.815,-0.563 0.047 -0.825,1.0,1.0,fakeWallNorth,1.461 1.400 -3.093,0.323 -0.015 0.946,0.364 0.047 0.930,3.902 1.722 3.138,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:836,2317.421,12,RTdata,-5.568 -0.044 -3.894,0.899 211.727 2.790,-0.563 0.047 -0.825,1.0,1.0,fakeWallNorth,1.462 1.400 -3.093,0.322 -0.016 0.947,0.364 0.047 0.930,3.523 1.673 2.166,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:869,2317.454,12,RTdata,-5.568 -0.044 -3.894,0.959 211.659 2.767,-0.564 0.022 -0.825,1.0,1.0,fakeWallNorth,1.462 1.400 -3.093,0.321 -0.017 0.947,0.366 0.022 0.931,2.103 1.442 -1.462,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:903,2317.488,12,RTdata,-5.568 -0.044 -3.894,1.008 211.576 2.752,-0.387 0.046 -0.921,1.0,1.0,fakeWallNorth,1.462 1.400 -3.092,0.320 -0.018 0.947,0.171 0.046 0.984,1.767 1.486 -1.347,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:936,2317.521,12,RTdata,-5.569 -0.044 -3.894,1.048 211.473 2.749,-0.366 0.011 -0.931,1.0,1.0,fakeWallNorth,1.462 1.400 -3.092,0.318 -0.018 0.948,0.148 0.011 0.989,1.728 1.424 -1.335,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:53:969,2317.554,12,RTdata,-5.569 -0.045 -3.894,1.096 211.390 2.751,-0.368 0.046 -0.928,1.0,1.0,fakeWallNorth,1.463 1.399 -3.092,0.317 -0.019 0.948,0.152 0.046 0.987,1.733 1.486 -1.336,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:003,2317.588,12,RTdata,-5.569 -0.045 -3.894,1.139 211.355 2.745,-0.369 0.050 -0.928,1.0,1.0,fakeWallNorth,1.463 1.399 -3.092,0.316 -0.020 0.949,0.152 0.050 0.987,1.734 1.493 -1.336,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:036,2317.621,12,RTdata,-5.569 -0.045 -3.894,1.187 211.371 2.723,-0.368 0.046 -0.929,1.0,1.0,fakeWallNorth,1.463 1.399 -3.092,0.316 -0.021 0.948,0.151 0.046 0.988,1.731 1.485 -1.335,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:069,2317.655,12,RTdata,-5.569 -0.045 -3.894,1.233 211.397 2.690,-0.371 0.051 -0.927,1.0,1.0,fakeWallNorth,1.463 1.399 -3.092,0.317 -0.022 0.948,0.155 0.051 0.987,1.738 1.495 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:103,2317.688,12,RTdata,-5.570 -0.045 -3.894,1.274 211.419 2.613,-0.366 0.047 -0.929,1.0,1.0,fakeWallNorth,1.463 1.399 -3.092,0.317 -0.022 0.948,0.149 0.047 0.988,1.728 1.487 -1.333,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:137,2317.722,12,RTdata,-5.570 -0.045 -3.894,1.300 211.460 2.532,-0.368 0.050 -0.928,1.0,1.0,fakeWallNorth,1.464 1.399 -3.093,0.318 -0.023 0.948,0.151 0.050 0.987,1.732 1.491 -1.335,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:170,2317.755,12,RTdata,-5.570 -0.045 -3.893,1.297 211.506 2.480,-0.371 0.051 -0.927,1.0,1.0,fakeWallNorth,1.464 1.399 -3.093,0.319 -0.023 0.948,0.155 0.051 0.987,1.738 1.492 -1.336,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:203,2317.788,12,RTdata,-5.570 -0.045 -3.893,1.274 211.538 2.462,-0.371 0.049 -0.927,1.0,1.0,fakeWallNorth,1.464 1.399 -3.093,0.319 -0.022 0.947,0.155 0.049 0.987,1.739 1.490 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:236,2317.821,12,RTdata,-5.570 -0.045 -3.893,1.259 211.544 2.482,-0.371 0.051 -0.927,1.0,1.0,fakeWallNorth,1.464 1.399 -3.093,0.319 -0.022 0.947,0.155 0.051 0.987,1.739 1.493 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:270,2317.855,12,RTdata,-5.570 -0.045 -3.893,1.260 211.530 2.511,-0.371 0.050 -0.927,1.0,1.0,fakeWallNorth,1.464 1.399 -3.094,0.319 -0.022 0.947,0.155 0.050 0.987,1.740 1.493 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:303,2317.889,12,RTdata,-5.570 -0.045 -3.892,1.250 211.498 2.520,-0.372 0.049 -0.927,1.0,0.0,fakeWallNorth,1.464 1.399 -3.094,0.318 -0.022 0.948,0.155 0.049 0.987,1.740 1.493 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:336,2317.922,12,RTdata,-5.570 -0.045 -3.892,1.224 211.443 2.520,-0.372 0.049 -0.927,0.0,0.0,fakeWallNorth,1.464 1.399 -3.094,0.318 -0.021 0.948,0.155 0.049 0.987,1.740 1.493 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:370,2317.955,12,RTdata,-5.570 -0.045 -3.892,1.215 211.372 2.511,-0.372 0.049 -0.927,0.0,0.0,fakeWallNorth,1.464 1.399 -3.094,0.316 -0.021 0.948,0.155 0.049 0.987,1.740 1.493 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:404,2317.989,12,RTdata,-5.570 -0.045 -3.892,1.218 211.271 2.500,-0.372 0.049 -0.927,0.0,0.0,fakeWallNorth,1.464 1.399 -3.094,0.315 -0.021 0.949,0.155 0.049 0.987,1.740 1.493 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:436,2318.022,12,RTdata,-5.569 -0.045 -3.892,1.213 211.170 2.475,-0.372 0.049 -0.927,0.0,0.0,fakeWallNorth,1.464 1.399 -3.094,0.313 -0.021 0.949,0.155 0.049 0.987,1.740 1.493 -1.337,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:469,2318.055,12,RTdata,-5.569 -0.045 -3.892,1.194 211.072 2.448,-0.265 -0.045 -0.963,0.0,0.0,fakeWallNorth,1.463 1.399 -3.094,0.311 -0.021 0.950,0.043 -0.045 0.998,1.544 1.320 -1.280,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:503,2318.088,12,RTdata,-5.569 -0.045 -3.892,1.174 210.984 2.440,-0.265 -0.044 -0.963,1.0,1.0,fakeWallNorth,1.463 1.399 -3.094,0.310 -0.020 0.951,0.043 -0.044 0.998,1.544 1.322 -1.281,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:537,2318.122,12,RTdata,-5.569 -0.045 -3.892,1.155 210.909 2.440,-0.262 -0.055 -0.963,1.0,1.0,fakeWallNorth,1.463 1.399 -3.094,0.309 -0.020 0.951,0.040 -0.055 0.998,1.538 1.303 -1.280,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:571,2318.156,12,RTdata,-5.569 -0.045 -3.892,1.156 210.836 2.446,-0.265 -0.050 -0.963,1.0,1.0,fakeWallNorth,1.463 1.399 -3.094,0.308 -0.020 0.951,0.043 -0.050 0.998,1.542 1.312 -1.282,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:603,2318.189,12,RTdata,-5.569 -0.045 -3.893,1.171 210.776 2.453,-0.264 -0.050 -0.963,1.0,1.0,fakeWallNorth,1.463 1.399 -3.094,0.307 -0.020 0.952,0.042 -0.050 0.998,1.541 1.312 -1.282,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:637,2318.222,12,RTdata,-5.569 -0.045 -3.893,1.163 210.727 2.461,-0.263 -0.055 -0.963,1.0,1.0,fakeWallNorth,1.463 1.399 -3.094,0.306 -0.020 0.952,0.041 -0.055 0.998,1.538 1.302 -1.282,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
14:11:54:671,2318.256,12,RTdata,-5.569 -0.045 -3.893,1.141 210.685 2.481,-0.262 -0.051 -0.964,1.0,1.0,fakeWallNorth,1.463 1.399 -3.094,0.305 -0.020 0.952,0.040 -0.051 0.998,1.536 1.309 -1.281,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,
